,begin,end,entry,links,max_page,titles
48,09.05.2019,0,"['insani çileden çıkaran bir firmanın henüz abonesi olmadığım olmak istediğim ama olmadığım zamanda bile delirtmesidir.turkcell kullanıcısıyım, ayın 10 unda fatura kesim tarihim ve bu günden önce numaramın taşınması için 3 mayıs günü online vodafone numara taşıma başvurusu yaptım. kesinlikle 9 mayıs günü taşıma işlemimin tamamlanacağını söyleyen müşteri hizmetlerindeki kişiler kargomu 6 mayıs tarihinde tarafıma iletilecek şekilde yolladılar. ilçede olduğum için işyerimi bulamayan kargo görevlisi yüzünden 7 mayıs 2019 tarihinde kargo merkez şubesinde gidip 1 gün gecikmeli kargomu aldım. sim kartı aldım ve aynı gün sözleşmeyi imzalayıp geri gönderdim. ve söylendiği üzere kimlik fotoğrafımı da ilgili whatsapp numarasına aynı dakikada gönderdim.2 gün geçmesine rağmen numara taşınmasının gerçekleşmesinden geçtim ne 0542 542 00 00 numarasından ne de online başvuru sonrası tarafıma dönüş yapılan 0850 549 05 42 ve 0850 480 65 45 numaralarından muhattap bulamıyorum durumu öğrenmek için.biri diyor ki, biz sisteme giremiyoruz şunu ara, diğerini arıyorum biz müşteri hizmetlerine yönlendirebiliriz sadece, buradan başvuru kabul ediyoruz.henüz abonesi dahi olmadan bana bu eziyeti yaşatan vodafone saygılarımı buradan sunuyorum. ucuz etin yahnisi yavan olur. geçmeyin, kullanmayın!!! 2 kat ödeyin turkcell kullanın ya da yarısı kadar hizmet ve ücret belirleyen avea da kalın.']",https://eksisozluk.com/9-mayis-2019-vodafone-numara-tasima-rezaleti--6033009,0,9 mayıs 2019 vodafone numara taşıma
49,09.05.2019,0,"['""bir çocuğa sevgisini, bilgisini, sabrını ve hayallerini veren herkes bizce annedir. tüm annelerin ve annelerin yokluğunu hissettirmemeye çabalayan herkesin anneler günü kutlu olsun.""reklamı izlerken yukarıdaki cümleleri duyar duymaz gözlerimden yaşlar süzüldü.abartısız, net ve direkt mesaj veren reklam için helal olsun vodafone!anneler günü reklamı']",https://eksisozluk.com/vodafone-anneler-gunu-reklami--3828351,0,vodafone anneler günü
50,08.05.2019,0,['onlarca kez tufaya düşürmeye çalışıp tek tuşla paket kakalamaya çalışan firma rezaleti. sözleşmem bittiği gün hattımı taşıyacağım. salak mı sandınız lan siz milleti!'],https://eksisozluk.com/vodafone-para-avi--6032086,0,vodafone para
51,30.05.2017,0,"[""vodafone redliler yüzde 50 daha ucuza araç kiralıyor gibi gözükse de aslında olan online ödemede budget sayfasından daha ucuza araç kiralayabilirsiniz.sayfada yazanlar : araç kiralamanın dinamik markası budget' ta, vodafone red' liler ayrıcalıklı. ekonomik segmentten premium segmente kadar tüm araç gruplarında % 50 indirim sunan bu işbirliğinden faydalanmak için tek yapmanız gereken araç yazıp 6666'ya yollamak.burada budget sayfasından alınan fiyatı, burada ise vodafone red sayfasından yönlendirilen sayfadaki fiyatı görebilirsiniz. online ödeme her türlü budgetta daha ucuz. yani vodafone redli olmasanız daha ucuza araç kiralıyabiliyorsunuz."", ""dünyanın en komik kampanyası olarak tarihte yerini almıştır. diğer tüm muadil firmalardan ve kendi normal sundukları fiyattan 1 lira bile ucuza gelmiyor. bir de utanmadan sıkılmadan '%50' diyorlar.bu millet sandığınız kadar da aptal değil kardeşim. yapmayın etmeyin.tamam indirimi liste fiyatından uyguluyorsun da yine de %50 olmasa bile %20 bari ucuza gelsin... ayıp."", 'btk mi kim ilgileniyorsa ilgilensin su durumla. resmen yalan soyleniyor.sikayette bulundum.', 'bu duzmece 2019 yilinda da devam etmektedir, online kiralama fiyati red %50 indirimle ayni fiyata denk gelmektedir. yazik']",https://eksisozluk.com/vodafone-red-budget-arac-kiralama-duzmecesi--5378465,0,vodafone red budget araç kiralama düzmecesi
52,13.12.2005,22.04.2011,"[""yakın zamanda yerel bir ortakla çalışacak telsim'in yeni ismi."", 'muhtemel internet adresi olan http://www.vodafone.com.tr/ şu anda netnames tarafından müşterilerinden biri için kayda alınmışmış.', '4.5 milyar dolarlık marka.', 'turkcellin tekeline kafa tutabilecek olmasindan dolayi, gelecekte cep telefonu sektorunde sıkı bir rekabet ve ciddi indirimler yaratmasini bekledigim (umdugum) sirket.', 'ucuz roaming ve 2 yıllık sözleşme karşılığı bedava nokia, sony telefon kampanyaları anlamına gelir. (ya da en azından yakın gelecekte öyle olacağını umuyorum)', ""türkiye gsm pazarında 'karizma'nın yeni adı olabilecek marka."", 'turkcelli baya bir yoracak firma olarak gsm pazarına türkiye de el atmıştır... hem telefonların fiyatları düşecektir, hem turkcell reklamdan daha çok birşeyler yapmak zorunda kalacaktır vsvs...', '(bkz: vodaaaaa)', 'bir gazetenin ilgili şirketi içeren haberin manşeti- hey selo ben voda !koptum ya.', 'telsimi alan, bunun uzerine tmsfnin uzan mirasindan istanbulsporu onerdigi sirket.. vodafone kısa bir sure once manchester united sponsorluguna son vermisti, neden olmasin diyor insan..(bkz: istanbul bogalari)']",https://eksisozluk.com/vodafone-turkiye--1429485,3,vodafone türkiye
53,30.04.2019,0,"['biraz önce gelen bir sms ile haberdar olduğum yeni vodafone saçmalığı. gelen mesaja göre, ""güvenle ve kolayca"" ödeme yapabildiğimiz vodafone mobil ödeme hizmeti için 30 mayıs 2019 tarihi itibari ile 3 ayda bir kez olmak üzere üyelik ücreti alınmaya başlanacakmış. yani bir nevi ücret ödemek için ücret ödeyeceğiz. özellikle mobil uygulama rezaletleriyle göz dolduran vodafone\'a buradan tebriklerimi iletiyorum. koskoca firma başımıza şark kurnazı oldu çıktı(bkz: vodafone hediye çarkı kurnazlığı)(bkz: vodafone bana ne var\'ın sahtekarlık olması)(bkz: vodafone net\'ten yediğim kazık)', 'yakında hesap işletim ücreti ve kart aidatı da almaya başlar bunlar.']",https://eksisozluk.com/vodafone-mobil-odeme-hizmet-ucreti--6023426,0,vodafone mobil ödeme hizmet ücreti
54,22.04.2019,0,"['çevremdeki insanlara “keşke sizi dinleseymişim” dedirten kazıktır. öncelikle olayı sözlüğe taşıdığım için kusura bakmayın. gerginim. gündem yoğun fakat dersler çıkarılabilmesi adına yaşadığım mağduriyeti buraya yazıyorum.sanırım bayi ile ilgili bir sıkıntı ama vodafone adını temsil ettiği için başlığı da böyle açtım.neyse efendim , olay kısaca şöyle gelişti:yaklaşık bir buçuk yıl önce binamda fiber olmadığı için vodafone adsl’e abone oldum.iki ay önce izmir bayraklı’da bulunan bir firma evime geldi ve fiber alt yapısının sağlandığını ve neredeyse aynı fiyata fibere geçiş yapılacağını söyledi. kabul ettim fakat adsl taahhütümün henüz dolmadığını belirttim. onlar da adres ve isim aynı olduğu için fibere geçişi kendilerinin yapacaklarını ve bir sorun olmayacağını söylediler. sonra gelip fiber kurulumunu yaptılar. birkaç gün geçmesine rağmen adsl’in hala aktif olduğunu gördüm ve bayiyi arayıp durumu bildirdim. dilekçe yolladıklarını ve en kısa sürede halledeceklerini söylediler. fakat 2 mart’ta bağlanan fiberden bu yana adsl hala aktifmiş. 22 mart’ta aynı adrese ve isme 2 adet fatura geldi (hem fiber hem adsl için). bunun üzerine 25 mart pazartesi günü bayi ile görüştüm ve gün içinde halledeceklerini söylediler. ( bu arada kartvizitini bırakan bayi elemanı bey’in cep telefonuna ulaşılamıyor)ardından vodafone genel merkezini aradım. bayi abonelik için geçişi sağlamamış ve yeni bir abonelik oluşturmuş. bu yüzden iki abonelik de hala aktifmiş.saat 5’e kadar bayinin cevabını bekledim. aramadılar. ben tekrar bayiyi aradım ve müşteri temsilcisi hanımefendi, görevlilerin yolda olduğunu veeve geleceklerini söyledi. bu arada duymadığımı zannederek yanındaki görevliye “ya bu, sabahtan beri arıyor', 'rezalet gibi rezalettir.ama benim anladığım kadarıyla asıl sorun bayide. ilk önce şikayet edilmesi gereken ve mutlaka ceza ödemesi gereken, işini bilmeyen, sadece satış yapmak için müşterinin her dediğine yapmayacak olsa da evet diyen bayi çalışanları ve onları bu hale getiren tüccarlar.', ""hemen cimer'e bu durumu anlatan şikayette bulunuyorsun. gaspçıdan farkları ne bunların şimdi?"", 'bu orospu çocuklarının standart taktiğidir. geçişi beceremezler, yeni abonelik çakar geçerler. aylarca boşuna para ödersin kimse umursamaz, çözüm üretmez. vodafone net karakter yoksunu ve niteliksiz yöneticilerle, onların altında iş bilmez personelin çalıştığı bir şirkettir. kapatın kurulun.', 'öncelikle geçmiş olsun. umarım gerekeni yaparlar. yaptıkları resmen şark kurnazlığı, haksız kazançtır. hayatımda hiç vodafone hat bile kullanmadım. bundan sonra internetini almayı da düşünmem.']",https://eksisozluk.com/vodafone-netten-yedigim-kazik--6015225,0,vodafone net'ten yediğim kazık
55,08.10.2007,27.12.2017,"['(bkz: 4440542)(bkz: 7000)(bkz: telsim müşteri hizmetleri)', 'ilk irtiba olarak olumlu izlenimler bırakmı$, amacına uygun kurum. kontor kartımı kazırken a$ırı ha$in davranmam sebebiyle üzerinde yazan kontrol numarasının 5 hanesi ve güvenlik kodu dı$ında hiç bir numarası okunmuyordu. mü$teri hizmetlerini arayıp yardım istediğimde, son derece yardımcı oldular ve kontörümü ba$arıyla yükledim. çekinmeden arayınız efendim. reklamlar bitti $imdi söz ankara stüdyolarında...$imdilik yanlız bir kez aradım, daha sonra ne olur bilemem...', ""4440542 numarası itinayla çevrilir, telefon yurtdışı kullanıma açtrılmak istenmektedir, labirent gibi hazırlanmış menüden 3'e 5'e vs basılır bir müddet sonra roaming seçeneği bulunur, karşımıza çıkan bant kaydı web sitesinde yazanın aksine bu işlemi vodafone shop'a gidip kredi kartınızla otomatik ödeme talimatı verip açtırabilirsiniz der, hayaller yıkılır. çaresizce bir müddet daha menüde 3'e 5'e vs basılır, size cevap verecek, derdinizden anlayacak sıcak bir nefes, bir canlı ses aranır, bulunamaz, hayaller bir kez daha yıkılır. pes edilir ve ertesi gün vodafone shop'a gidilmek üzere telefon kapatılır."", 'teknosa kampanyası icin turkcell numaramdan arayarak bilgi almak istedim fakat yaklasık 10 dakika* müzik eşliğinde bekledim fakat yanıt alamadım. 3g hızlarından bahsetmeden önce müsteri hizmetleri hızlarını ayarlasalar daha iyi olacak.', ""dakikalarca bekleten sistem. bu kadarla kalmıyor üstelik, my vodafon'dan baktığımda hattımın kendi operatorlerine ve şehirler arası aramalara üçretsiz olduğu halde, hatta diğer operatorlere ayda 8 saat beleş konuşma imkanım olduğu halde, teknik bir sorundan dolayı aramam gereken 4440542 numarası yani kendi hizmetlerinin benim faturama yansıdığı görülmekte. yani bu operator her yöne üçretsiz konuştururken, kendilerini aradığınızda bu üçretli olmakta. böyle bir ayıp bu firmaya yakışıyor mu bilmem artık. kendileri kendilerine yakıştırmışlar helal olsun."", ""- beklemek istemeyenlerin rastgele birkaç numaraya basarak 'yanlış giriş yaptınız sizi müşteri temsilcimize yöneltiyoruz' mekanik sesini duyabildiği- çalışanların tahammül sınırlarını zorlayacak şekilde birbirilerinden habersiz ve kopuk olduğu ( ilk yazdığımında etkisi olabilir bunda)- ve caner ismininneden bukadar zor anlaşıldığını anlayamadığımçokta yüksek puan vermediğim müşteri hizmetleri.köfteler çok acı pilavda soğumuştu her eleştiriye karşılık verdi, 4 puan."", 'şöyle bir sahnedir:vodafone usb stick kullanıcısı abone müşteri hizmetlerini arayıp teknik destek hattına bağlanır ve şu diyalog geçer:*temsilci- usb modemi farklı bir usb portuna takalım,müşteri- neye neye?temsilci- farklı bir usb girişine.müşteri- o ne kitemsilci- modemi taktığımıza benzeyen farklı bir girişemüşteri- yok ki öyle bi giriş ama?temsilci- farklı bir deliğe takalım efendimmüşteri- haa tamamtemsilci- bekliyorummüşteri- (bi takım sesler filan)temsilci- taktık mı?müşteri- taktım ama bak bozuldu yaa, mouse çalışmıyo şimdi de (mouse kablosunu çıkarıp modemi oraya takmıştır)temsilci- ? ...müşteri- çalışmıyo yeaa :( nası yapıcaz?temsilci- (artık nası yapılacağını ne yapacağını o da bilemez)', 'telefon açtığınızda hattın ucundaki hariç orada olan diğer tüm müşteri temsilcilerinin konuşmalarını rahatlıkla duyabileceğiniz kurum.', 'onun için bunu bunun için şunu tuşla geyiğinden kurtulup canlı bir insana ulaşmanın tek yolu, tuşlamalarda saçmalayıp sistemin sıçmasını sağlamak. zira seçenekler arasında müşteri temsilcisiyle görüşmek yok. sistem hata verince sizi temsilciye bağlıyorum dedi de derdimi anlatabildim.edit: ulaşamayıp internet sitesinden derdimi anlamıştım, 5 dakika sonra arayıp yardımcı olalım dediler. affettirdiler kendilerini...', 'vodafone açısından ""hiç olmasa daha iyi""  halde olan müşteri hizmetleri departmanıdır. çağrı merkezi ile iş süreçleri entegre edilmediğinden ne arayan kişinin kimliğinden ne probleminden haberdarlar. çözüm de çok uzuyor tabii haliyle. reklamlara harcadıkları  efor ve paranın bir kısmını kendi süreçlerini adam etmek için harcasalar daha iyi bir firma olma yolunda ilk adımı atacaklar.']",https://eksisozluk.com/vodafone-musteri-hizmetleri--1736751,9,vodafone müşteri hizmetleri
56,19.04.2019,0,"[""böyle başlıklar açmayı pek tasvip etmesem de insanı çileden çıkardıkları için başka yol bulamıyorum maalesef.şimdi olay şu:superonline fiber internet aboneliğim bulunmaktayken vodafone'un cayma bedelini biz ödeyelim sözüne istinaden, 385 liralık cayma bedelini ödeyerek vodafone'a geçtim fatura: https://s3.eksiup.com/c8be82fab559.pngfatura detay: https://s1.eksiup.com/cc18bda3a727.pngvodafone'u cayma bedelini almak için aradığımda bana gereken mail adresini verdiler ve kesinlikle sizin paketiniz bu hizmeti kapsamıyor demediler. ben de netyardim@vodafone.com adresine superonline faturasıyla birlikte mailimi yolladım. bana illettikleri cevapta faturanın aslının gerektiğine dair dönüş yaptılar https://s2.eksiup.com/23a23eec8614.pngben de hemen superonline'ı aradım faturanın suretini istediğimi ilettim, artık yaparlar mı bilmiyorum. vodafone'a da bana daha önce aslının gerektiği söylenmedi ama onu da yapayım diye mail attım. gelen cevapta paketimin bu hizmeti kapsamadığı daha yeni akıllarına geliyor olacak ki bunu belirtmişler.https://s2.eksiup.com/f9e159c6a189.pngvodefone'u aradım, benim aldığım paket 3 aylık deneme içerdiği için cayma bedeli ödenmiyormuş. peki dedim ben size bir hayranlık mı besliyorum da 385 lira ödemeyi göze alıp şirketinize geçeyim? bu mantık çerçevesinde bir hareket mi diyorum, bana bot gibi sürekli aynı cevabı tekrarlıyor: paketiniz uygun değil diye. https://s1.eksiup.com/fba1030be271.pngsizin bu yaptığınıza dolandırıcılık derler sevgili vodafone! nereye gerekiyorsa başvurup sizin bu dolandırıcılığınızın hesabını sormazsam namerdim!""]",https://eksisozluk.com/19-nisan-2019-vodafone-rezaleti--6012553,0,19 nisan 2019 vodafone
57,14.05.2016,0,"[""vodafone'un yeni, gereksiz uygulaması.(bkz: https://play.google.com/…s?id=com.cloudike.vodafone)(bkz: https://itunes.apple.com/…guvenli-depo/id1090334092)"", 'reklamıyla bütün foyamı ortaya çıkartmıştır.', 'ücretsiz olarak 1 gb veren gereksiz vodafone servisi. yerine google fotoğraflar kullanın. kota sorunu yok. sınırsız foto ve video yükleniyor üstelik ücretsiz.', 'red kullanıcısı olduğum için 50 gb ücretsiz depo vermiş servis. tek sıkkntı uygulama girişine şifre veya touch id ile giriş seçeneği yok. böyle bir güvenlik seçeneği eklenmeli.', 'bir şey durduk yere gerekmeyen bir iddiada bulunuyorsa akıllara acaba bir sorun mu var sorusunu getirebilir. bu durum tam da bunun gibi bir durum. güvenli derken! neden böyle dedin ki şimdi... sebebi neydi ki?', '100 gb alanı 5 lira yapmışlar. üstüne yükleme ve indirmelerde internet kotanızı etkilemiyor yani sınırsız. bu güzel oldu işte.', ""vodafone'un kafasına göre iptal ettiği, ben iptal talep etmedim neden iptal oldu diye sorunca tekrar tanımladığı, bir aya içinde bu yüzden 2 defa güvenli depo ücreti yansıtan vodafone'un garip hizmeti."", 'vodafon operatörden gelen sms mesajına bakın. hiç talimat vermediğim halde 100gb depolama alanına abone yapmışlar. bu sms\'i görmesem, bakmasam her ay düzenli gömecekler. gsm operatörlerin para kazanması ne kolay. istem dışı bir abonelik başlat sonrasında kalan sağlar bizimdir diyorlar.birde iptal sms bilgiside yok. önce iptal öğrenme sms si var. neden çünkü sadece bu kadarı ile iptal ettiğinizi sanasınız diye. bu aşamayı atlatabilirseniz iptal etme bilgileri geliyor. ondan sonrasında bile iki üç sms var.yazık türkiyem çok yazık. biz bu kadar kolay para kazanamıyoruz.ömrümüz bunların tecavüzüne uğramakla geçiyor ve çoğumuz tecavüz kaçınılmaz bari tadını çıkaralım diyoruz.aşağıdaki mesaj vodafon operatör tarafından gelen sms dir.""""guvenli depo 100gb paketi\'niz 01.07.2018 00:00 tarihinde 5 tl karsiliginda yenilenecektir. paketinizi nasil iptal edeceginizi ogrenmek icin ıptal talep yazip 7000\'e gonderin. b003""""eğer uyanabilirseniz diğer mesajda bu', '3 yıldır tüm fotoğraf videolarımı yedeklediğim uygulama. ancak yedeklerimi cihaza geri aktarmam tam 5 saat sürdü. çünkü seçip yükleme seçeneği koymamışlar teker teker girip yüklemeniz gerekiyor. bu güne kadar bana verdiğin hizmetten dolayı teşekkür ederim şimdi siktir git', ""bilgisayardan erişim var mı bu servise? varsa eğer 32'lik iphone ile bol bol video çeker pc'ye fiberle aktarırım.edit: bilgisayar erişimi de varmışedit2: upload da dahil olmak üzere paketten yemiyormuş. 15-16mb upload gördüğüm yerde yapıştırabilirim dökümanları videoları:)""]",https://eksisozluk.com/vodafone-guvenli-depo--5108719,0,vodafone güvenli depo
58,19.04.2019,0,"[""ekşi'de rezalet başlığı açacağımı hiç düşünmezdim fakat artık canıma yetti. başlıyorum.bugün 0850'li numaralarından gelen telefonu açmamla başladı her şey. vodafone fiber internet rerörö ilgileniyorsanız 1'e basın dedi. hay basmaz olaydım. müşteri temsilcimiz sizi arayacak dedi. oho bunla mı uğraşıcam deyip kapatıp yoluma devam ettim. daha sonrasındaki arama kaydını sansürsüz direkt telefonumdan copy paste ederek paylaşıyorum.13:0813:0913:1013:1214:1314:1414:3614:5215:38bak burayı okuyan vodafone yetkili kişi, bu yaptığınıza satış falan değil düpedüz taciz denir. nesiniz siz amk takıntılı eski sevgili falan mı? birini aynı gün içinde arka arkaya 8 kez aramak ne demek ulaaaan? üstelik bu ilk kez de olmuyor. daha önce de hattımı değiştirmek için bilgi aradığımda yapmışlardı bunu. o zaman da aradım konuştum istediğim bilgileri aldım kapattım. asıl tiyatro ondan sonra başladı. sonu gelmeyen bir telefon trafiği. evde yolda okulda hastanede ulan sıçarken bile arıyor şerefsizler. sürekli yahu ben aldım bilgimi aramayın artık dedikçe hala arıyorlar. en son engelleyip öyle kurtulmuştum.bu kodumunun gerizekalılarının sorunu şurada başlıyor. bu malları arayınca sizi sistem direkt bir müşteri temsilcisine yönlendirmiyor. sen kapa biz seni arayacağız deniyor. e o zaman da 5843736 kişi aynı anda dönüş yapıyor. bu gerizekalı sistemi kim uygulamaya soktuysa bacağına sıçayım. bulup işine son verin derhal o adamın. mal mısınız olm siz sözde dünya devi telekomünikasyon şirketi olacaksınız. tacizle satış ne???özetle tüm diyeceğim odur ki"", 'aha vodafonun avukatı gelmiş heralde. evet ben aradım. sonra da vazgeçtim. var mı? dükkana gidince bişeyin fiyatını sorup çıkınca koşarak arkandan gelip tekrar tekrar nasıl yardımcı olabilirim mi diyorlar? bu nasıl saçmalıktır?kimse kimseyi 8477382 kez arayamaz. otomatik arama ne amk? araba kazanan 1000. müşterimizsiniz mesajı yollayan spamcı mısın sen? sözde kurumsal firmasın.', 'kaba taslak', 'bal gibi de sapıklıktır. rezalet puanım 9/10.', 'neresinden tutsan rezalet olmayan.adam hem ""ilgileniyorum, arayın beni"" demiş, hem de aranmaktan şikayetçi.aç madem müşteri temsilcisine iki dakikanı ayırıp, ""yanlışlıkla bastım ilgilenmiyorum, iyi günler"" de kapat.ilgilenmiyorum deyince bir daha aramıyorlar, merak etme.ortada sapıklık da yok, rezalet de.', 'abi siz gerizekalı mısınız? okuduğunuzu mu anlamıyorsunuz? herif 8 kere aramış diyorum. anasını babasını yakın arkadasını 8 kere arka arkaya arayan var mı? arasa ne konuma düşer? onu bunu geçtim. bu firma disinda bu şekilde arayan kimse yok. olamaz da. çünkü bu eşi benzeri olamayacak bir ciddiyetsizlik, onu da geçtim sapıklık örneği.ayrıca 2. örnekte anlattığım görüşmemi yapıp istediğim bilgiyi aldıktan sonra 8548383838 bilgi almak istemissiniz buyrun nasıl yardimci olalim demelerini nasil acikliyorsunuz acaba?', 'rezalet puanim 9,125/10', 'vodafone gibi rezil ötesi bir telekomünikasyon şirketi için şaşırtmayan rezalettir. yine her şeyi normal gören beyinsiz timi dadanmış. bu beyinsizler yüzünden zaten oluyor bu saçmalıklar. adam 1’e basmışsın aranacaksın tabi diyor. yani mini etek giymişsin tacize de uğrayabilirsinle aynı zihniyet bunlar.', 'bariz taciz. ne o öyle dakka başı. çözümsüz değil o ayrı. 5/10']",https://eksisozluk.com/18-nisan-2019-vodafone-telefon-sapikligi-rezaleti--6011783,0,18 nisan 2019 vodafone telefon sapıklığı rezaleti
59,18.04.2019,0,"['dolandırıcıkta sınır tanımayan kurumlar arasına vodafone’u da almış bulunmaktayım.19 kasım 2018 tarihinde yurtdışına taşınacaktım ve çıkmadan önce hattımı faturasıza geçirmek istedim. vodafone yetkilileri hattımı faturasıza geçirirsem 150 tl civarında bir cayma bedeli ödeyeceğimi belirtti. bunun yerine 18 liralık bir pakete geçersem 3 ay sonra cayma bedelsiz faturasız hatta geçebileceğimi söylediler. bende onlara yurtdışında iken iptal için arayamayacağımı söyledim ama bana gideceğim ülkeyi sorup(abd) kırmızı yazıp verdikleri numaraya mesaj gönderirsem ücretsiz olarak arayacaklarını söylediler. bende öyle yaptım ve mesaj attım.arkadaşlar beni aradı ve benim herşey dahil pasaport paketim aktif oldu. bunun işin tekrardan mesaj attım ve yine aradılar, durumu anlattım ve bana bunun hatalı olduğunu, faturama yansımadan sileceklerini söylediler. sonra fatura zamanım geldiğinde o bedeli silmediklerini gördüm tekrardan mesaj attım yine farklı birisi aradı ve kırmızı mesaj özelliğinin abd için geçerli olmadığını söyledi.(bu arada yine benim herşey dahil pasaport paketim aktif oldu).sonra farklı bir zamanda yine aradım bu sefer farklı birisi ile görüştüm durumu anlattım ve kendisi benim haklı olduğumu ve iptal edeceklerini söyledikler ve bana nisan ortasını bekleyin tüm hepsini iptal edelim dediler. en son dün görüştüğüm kişi ise diğer arkadaşların hatalı olduğunu ve bu ödemeleri iptal edemeyeceğini çünkü abd’nin kırmızı mesajının geçerli olmadığı bir ülke olduğunu söyledi. bu durum benim hatammış gibi bedelini ben ödüyorum. inanılır gibi değil yani ülkenin en büyük kurumlarından birisinin yaptığı hukuksuzluğa bak. birde pişkinlik yapıp hesabınıza yansıtılan rakam büyük bir şey değil diyorlar. evet bu rakamın vodafone için büyük olduğunu bilmiyordum! 150 tl ödeyeceğime 400 tl ödetecekler akıllarınca. süper tezgah!']",https://eksisozluk.com/18-nisan-2017-vodafone-rezaleti--6010974,0,18 nisan 2017 vodafone
60,24.11.2018,0,"[""yurt dışında tcl olarak da bilinen türkiye'nin en büyük league of legends turnuvası. bu sezon katılımcı takımlarla ortaklık sistemine geçiş yapmış durumda. bu yeni sistemle beraber ligden düşme kaldırılmış, ligdeki takım sayısı sekizden ona çıkartılmış ve ligdeki her takımın ayrıyeten katılmak zorunda olduğu bir akademi ligi kurulmuş oldu. katılan takımlar:supermassive esportsbeşiktaş esports1907 fenerbahçebursaspor esportsgalatasaray esportshwa gamingaurora gamingdark passagegalakticosroyal youth"", ""1907 fb'den sonra gs ve bjk'yi de bir şekilde lige dahil ederek iyice futbol çirkeflerinin bok edeceği bir lig olacaktır muhtemelen.hadi bjk hakkıyla çıktı diye hatırlıyorum bu lige ama gs sanırım 3 5 bişiler,harçlık bırakmıştır riota."", 'lol hiç sevmem ve hiç de anlamıyorum ama şu an youtube’da canlı yayınlanan final maçında inanılmaz heyecanlanıyorum.geçen hafta fb - gs izlemiştim ve ondan sonra kaçırmayayım dedim ama bu hafta lig bitiyor.fenerbahçe çok baskın bir şekilde şampiyon olacak gibi. 3 yapanın kazanacağı maçta şu an durum 2-0 fenerbahçe lehine.']",https://eksisozluk.com/vodafone-freezone-sampiyonluk-ligi--5855425,0,vodafone freezone şampiyonluk ligi
61,13.04.2019,0,"['vodafone yanımda uygulaması avantaj cepte uygulaması aracılığıyla alınan bir şifre ile hayat su mobil uygulamasından her ay 1 adet 19 litre damacana suyu ücretsiz verdiği iddia edilen kampanya.. 12.04.2019 tarihi içinde kampanya kapsamında sipariş verdim fakat 13.04.2019 tarihine kadar gelen giden kimse olmadı. daha sonra durumun akibetini öğrenmek amacıyla hayat su müşteri hizmetlerini aradığımda bayinin kampanyaya katılmayı reddettiği ve bulunduğum bölgede kampanyanın geçerli olmadığı, dilersem türkiyenin başka noktalarındaki adresime gönderebileceklerini söylediler...velhasıl, böyle bir kampanyanın yalnızca hayat su için müşteri portföyünü genişletmek amacıyla yapıldığını ve kişisel bilgileri toplamak gayesi güttüğü düşüncesindeyim.. pek itimat edilmemesi şahsi tavsiyemdir.']",https://eksisozluk.com/vodafone-hayat-su-kampanyasi--5844502,0,vodafone hayat su
62,03.08.2017,07.04.2019,"[""vodafone'nun uygulamaya özel sınırsız internet paketlerine verdiği isim. http://www.vodafone.com.tr/red/vodafone-pass.phpsınırsız youtube paketi güzel gibi."", 'direkt youtube paketi (video pass) 12 tl ye alınır ve böylece sınırsız sportify üyeliğiniz olmuş gibi olur. multi ekran ozelligi olan telefonunuz varsa aynı anda her şeyi yapabilirsiniz.', 'youtube paketinde reklamlar kotadan düşmektedir o yüzden reklam engelleme özelliği olan bir tarayıcı ile giriş yapmanızı öneririm.', 'video paketinde youtube ile beraber scope de olsa tadından yenmeyecekmiş. ama şu haliylede devrim gibi birşey', 'şimdi bunun sosyal pass olanında foto kalitesi 480p ye ayarlandı gibi bir ibare mevcut. bunun normal internetten yerkenki fotoğraf kalitesiyle karşılaştırması nasıl olur acaba? çok fazla fark eder mi? yani çok kalitesiz fotoğraflar göreceksek bu paketle hiç gerek yok o yüzden.', 'youtube paketinde 4k çözünürlük bile desteklemektedir. 480p olayı şimdi aklımda değil bazı red tarifelerinin yanında ücretsiz veriliyor video paketi. onlarda var. normal pass paketi alanları etkilemiyor.', 'kota olayını bitiren hareket. tebrikler vödafön. güle güle hükümetcell.', ""telegram'ın olmaması ile üzen uygulama. ne olur ekleyin telegram'ı"", ""şu hali de kesinlikle çok iyi, birçok kişi için hayat kurtarır ama ileride netflix ve twitch eklenirse tadından yenmez, hemen hattımı taşırım vodafone'a."", 'vodafone pass müzik seçeneğinden yararlandığım kampanyadır.vodafone pass video paketinden de yararlanmak isterdim ancak daha önce de belirtildiği gibi karşınıza çıkan reklamlar malesef normal paket kotanızdan düşmekteymiş. buna acil bir çözüm bulunması gerekiyor.fatura tarihine çok yakın bir tarihte müzik paketini alırsanız spotify premium ile çevrimdışı indirme özelliğini paket fiyatı olan 9 liradan çok daha az bir fiyata sınırsız olarak kullanıp paketi iptal edebilirsiniz. artık kaç şarkı indirirsiniz orası size kalmış ama fazla sömürmemek lazım tabi sonuçta başarılı bir fikir.']",https://eksisozluk.com/vodafone-pass--5426455,5,vodafone pass
